Region 82 Avg IOU: 0.050227, Class: 0.261703, Obj: 0.358305, No Obj: 0.417117, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.386234, Class: 0.562023, Obj: 0.755201, No Obj: 0.418773, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.136914, Class: 0.538728, Obj: 0.106406, No Obj: 0.416913, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.178841, Class: 0.386067, Obj: 0.520574, No Obj: 0.418528, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.235600, Class: 0.980747, Obj: 0.316474, No Obj: 0.419405, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.287577, Class: 0.895859, Obj: 0.710954, No Obj: 0.414607, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.284584, Class: 0.845536, Obj: 0.324106, No Obj: 0.419011, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.029025, Class: 0.298868, Obj: 0.741962, No Obj: 0.417272, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.009092, Class: 0.031586, Obj: 0.142185, No Obj: 0.416604, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.013823, Class: 0.159800, Obj: 0.753524, No Obj: 0.496269, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.038964, Class: 0.871607, Obj: 0.216677, No Obj: 0.418558, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.414771, Class: 0.619791, Obj: 0.439838, No Obj: 0.419921, .5R: 0.500000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: 0.383243, Class: 0.863822, Obj: 0.489664, No Obj: 0.419432, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.048095, Class: 0.122771, Obj: 0.429678, No Obj: 0.416510, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.004854, Class: 0.547272, Obj: 0.871908, No Obj: 0.418369, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.129907, Class: 0.759098, Obj: 0.305155, No Obj: 0.420855, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.111071, Class: 0.701335, Obj: 0.447463, No Obj: 0.416716, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.443378, Class: 0.453428, Obj: 0.154289, No Obj: 0.418242, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.144068, Class: 0.845489, Obj: 0.131446, No Obj: 0.417878, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.009796, Class: 0.458744, Obj: 0.191134, No Obj: 0.417892, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.065887, Class: 0.558060, Obj: 0.678322, No Obj: 0.418188, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.180999, Class: 0.098223, Obj: 0.855237, No Obj: 0.415966, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.283769, Class: 0.454421, Obj: 0.508196, No Obj: 0.417663, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.194849, Class: 0.196368, Obj: 0.289889, No Obj: 0.419213, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.524670, Class: 0.596552, Obj: 0.562788, No Obj: 0.420805, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.212324, Class: 0.623679, Obj: 0.713554, No Obj: 0.420174, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.174762, Class: 0.521702, Obj: 0.794314, No Obj: 0.418191, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.334802, Class: 0.851397, Obj: 0.342027, No Obj: 0.415231, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.072186, Class: 0.265595, Obj: 0.477951, No Obj: 0.415701, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.488016, Class: 0.746779, Obj: 0.018844, No Obj: 0.419067, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.170012, Class: 0.719199, Obj: 0.227412, No Obj: 0.417588, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.203837, Class: 0.197283, Obj: 0.316541, No Obj: 0.418044, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: 0.055935, Class: 0.931219, Obj: 0.212081, No Obj: 0.419921, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.308480, Class: 0.651185, Obj: 0.210077, No Obj: 0.420247, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.014455, Class: 0.256730, Obj: 0.165935, No Obj: 0.420734, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.173126, Class: 0.597165, Obj: 0.716630, No Obj: 0.418001, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.233840, Class: 0.509634, Obj: 0.557545, No Obj: 0.419936, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: 0.166926, Class: 0.663860, Obj: 0.738393, No Obj: 0.417957, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.686829, Class: 0.843689, Obj: 0.742346, No Obj: 0.420120, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.211722, Class: 0.631429, Obj: 0.298301, No Obj: 0.419085, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: 0.053088, Class: 0.475006, Obj: 0.624811, No Obj: 0.419566, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.208001, Class: 0.198821, Obj: 0.217922, No Obj: 0.417065, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.441547, Class: 0.758169, Obj: 0.765521, No Obj: 0.421224, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.385646, Class: 0.274250, Obj: 0.632168, No Obj: 0.492556, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: 0.080523, Class: 0.433972, Obj: 0.483882, No Obj: 0.416968, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.152829, Class: 0.641075, Obj: 0.449475, No Obj: 0.417026, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.606579, Class: 0.616306, Obj: 0.225455, No Obj: 0.421136, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.281853, Class: 0.502575, Obj: 0.712260, No Obj: 0.418325, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.592573, Class: 0.453569, Obj: 0.364766, No Obj: 0.414259, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.094227, Class: 0.885047, Obj: 0.303550, No Obj: 0.417401, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.589356, Class: 0.348454, Obj: 0.276540, No Obj: 0.418919, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.086048, Class: 0.547749, Obj: 0.596804, No Obj: 0.419187, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.179110, Class: 0.901138, Obj: 0.721818, No Obj: 0.416904, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.126375, Class: 0.345593, Obj: 0.162326, No Obj: 0.415363, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.177933, Class: 0.408016, Obj: 0.838855, No Obj: 0.418026, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.089392, Class: 0.395576, Obj: 0.431679, No Obj: 0.419756, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.198236, Class: 0.444631, Obj: 0.627118, No Obj: 0.418243, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.052552, Class: 0.460615, Obj: 0.371707, No Obj: 0.417835, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.087056, Class: 0.500381, Obj: 0.486232, No Obj: 0.416604, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: 0.090022, Class: 0.188177, Obj: 0.496865, No Obj: 0.419578, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.227114, Class: 0.430806, Obj: 0.563828, No Obj: 0.416091, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.301459, Class: 0.762383, Obj: 0.562323, No Obj: 0.417673, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.087466, Class: 0.022514, Obj: 0.112969, No Obj: 0.417651, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.015821, Class: 0.086471, Obj: 0.180742, No Obj: 0.418784, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.591204, Class: 0.745751, Obj: 0.651013, No Obj: 0.416912, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.508322, Class: 0.166581, Obj: 0.151553, No Obj: 0.418078, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.014521, Class: 0.082333, Obj: 0.134603, No Obj: 0.421004, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.483713, Class: 0.198732, Obj: 0.470848, No Obj: 0.417656, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.223105, Class: 0.463436, Obj: 0.547602, No Obj: 0.420979, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 94 Avg IOU: 0.196190, Class: 0.826106, Obj: 0.253330, No Obj: 0.495398, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: 0.035262, Class: 0.564468, Obj: 0.702737, No Obj: 0.417584, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.086980, Class: 0.897882, Obj: 0.159897, No Obj: 0.421710, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.145477, Class: 0.200276, Obj: 0.550658, No Obj: 0.417067, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.430229, Class: 0.390341, Obj: 0.470285, No Obj: 0.416180, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.025212, Class: 0.017026, Obj: 0.039542, No Obj: 0.418027, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.061387, Class: 0.584584, Obj: 0.277569, No Obj: 0.419105, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.318736, Class: 0.581653, Obj: 0.562126, No Obj: 0.416378, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.030236, Class: 0.656069, Obj: 0.197148, No Obj: 0.421775, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.178742, Class: 0.241843, Obj: 0.153097, No Obj: 0.422699, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.147409, Class: 0.309055, Obj: 0.344565, No Obj: 0.417228, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.450581, Class: 0.498116, Obj: 0.361471, No Obj: 0.419646, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.385814, Class: 0.018445, Obj: 0.340734, No Obj: 0.415784, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.585827, Class: 0.934750, Obj: 0.349121, No Obj: 0.419582, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.238126, Class: 0.120938, Obj: 0.177485, No Obj: 0.416340, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.040329, Class: 0.544599, Obj: 0.237751, No Obj: 0.420530, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.303201, Class: 0.307414, Obj: 0.886198, No Obj: 0.493747, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.041230, Class: 0.088401, Obj: 0.288814, No Obj: 0.417168, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.141729, Class: 0.235427, Obj: 0.320188, No Obj: 0.415840, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.027650, Class: 0.594131, Obj: 0.514425, No Obj: 0.493885, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.380810, Class: 0.530063, Obj: 0.392804, No Obj: 0.420470, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.275468, Class: 0.112436, Obj: 0.737487, No Obj: 0.419488, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.269752, Class: 0.479275, Obj: 0.197012, No Obj: 0.417366, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.055003, Class: 0.218701, Obj: 0.258251, No Obj: 0.420848, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.285609, Class: 0.273597, Obj: 0.102646, No Obj: 0.417185, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.362086, Class: 0.151311, Obj: 0.372279, No Obj: 0.418554, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.375975, Class: 0.412194, Obj: 0.305448, No Obj: 0.417469, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.197494, Class: 0.578729, Obj: 0.577755, No Obj: 0.419192, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.224392, Class: 0.879065, Obj: 0.418766, No Obj: 0.421537, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.069249, Class: 0.262213, Obj: 0.393043, No Obj: 0.417420, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.110480, Class: 0.825691, Obj: 0.164748, No Obj: 0.416072, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.011086, Class: 0.535907, Obj: 0.502189, No Obj: 0.417228, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.173670, Class: 0.237864, Obj: 0.540092, No Obj: 0.416808, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.168194, Class: 0.708948, Obj: 0.811082, No Obj: 0.417144, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.169446, Class: 0.616483, Obj: 0.717046, No Obj: 0.417197, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.274566, Class: 0.333006, Obj: 0.283564, No Obj: 0.418790, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: 0.322886, Class: 0.150661, Obj: 0.815418, No Obj: 0.418829, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.451250, Class: 0.396023, Obj: 0.645230, No Obj: 0.416239, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.039748, Class: 0.071276, Obj: 0.247361, No Obj: 0.418094, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.398128, Class: 0.100504, Obj: 0.528354, No Obj: 0.416847, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.360640, Class: 0.757039, Obj: 0.809730, No Obj: 0.493910, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.185686, Class: 0.647147, Obj: 0.638495, No Obj: 0.417727, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.213205, Class: 0.693740, Obj: 0.357826, No Obj: 0.416665, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.130913, Class: 0.482110, Obj: 0.423177, No Obj: 0.418434, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.268354, Class: 0.161330, Obj: 0.216896, No Obj: 0.415813, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.091785, Class: 0.859096, Obj: 0.223422, No Obj: 0.417461, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.655398, Class: 0.719221, Obj: 0.225400, No Obj: 0.416984, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.100083, Class: 0.319074, Obj: 0.237220, No Obj: 0.418254, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: 0.114944, Class: 0.797707, Obj: 0.724536, No Obj: 0.418628, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.135605, Class: 0.620789, Obj: 0.200538, No Obj: 0.422794, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: 0.112210, Class: 0.519634, Obj: 0.645871, No Obj: 0.419752, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.281231, Class: 0.352093, Obj: 0.172519, No Obj: 0.418381, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 94 Avg IOU: 0.671127, Class: 0.146734, Obj: 0.697611, No Obj: 0.494432, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.626814, Class: 0.489438, Obj: 0.721256, No Obj: 0.420714, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.508574, Class: 0.354314, Obj: 0.419253, No Obj: 0.416757, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.330649, Class: 0.444402, Obj: 0.562785, No Obj: 0.420953, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.073434, Class: 0.463908, Obj: 0.146226, No Obj: 0.417417, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.018808, Class: 0.562196, Obj: 0.316559, No Obj: 0.419086, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.082120, Class: 0.867506, Obj: 0.368672, No Obj: 0.417680, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.138470, Class: 0.561364, Obj: 0.131708, No Obj: 0.415926, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.111799, Class: 0.574240, Obj: 0.674624, No Obj: 0.417240, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.411944, Class: 0.848572, Obj: 0.614768, No Obj: 0.416787, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.511390, Class: 0.464452, Obj: 0.377636, No Obj: 0.416063, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.284444, Class: 0.870457, Obj: 0.539609, No Obj: 0.416952, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.262890, Class: 0.595125, Obj: 0.435183, No Obj: 0.418552, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: 0.101843, Class: 0.395725, Obj: 0.502144, No Obj: 0.418279, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: 0.470036, Class: 0.584608, Obj: 0.213486, No Obj: 0.417183, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.142432, Class: 0.617582, Obj: 0.243972, No Obj: 0.417900, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.224780, Class: 0.464102, Obj: 0.340865, No Obj: 0.418093, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.405628, Class: 0.750758, Obj: 0.672864, No Obj: 0.418669, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.119275, Class: 0.560180, Obj: 0.496257, No Obj: 0.417582, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: 0.818427, Class: 0.762330, Obj: 0.399842, No Obj: 0.416932, .5R: 1.000000, .75R: 1.000000,  count: 1
Region 82 Avg IOU: 0.005495, Class: 0.380229, Obj: 0.677368, No Obj: 0.418970, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.328039, Class: 0.093058, Obj: 0.624162, No Obj: 0.418590, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.191715, Class: 0.495166, Obj: 0.418437, No Obj: 0.417318, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.097309, Class: 0.458680, Obj: 0.539157, No Obj: 0.420319, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.220980, Class: 0.902145, Obj: 0.404237, No Obj: 0.417650, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.276383, Class: 0.304511, Obj: 0.453344, No Obj: 0.417107, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: 0.326463, Class: 0.790027, Obj: 0.203598, No Obj: 0.419452, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.043835, Class: 0.875691, Obj: 0.511032, No Obj: 0.415529, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.033794, Class: 0.887074, Obj: 0.449012, No Obj: 0.419206, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.077297, Class: 0.830165, Obj: 0.685820, No Obj: 0.415099, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: 0.089705, Class: 0.482505, Obj: 0.025250, No Obj: 0.416464, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.220958, Class: 0.058770, Obj: 0.156803, No Obj: 0.413665, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.069263, Class: 0.567489, Obj: 0.206876, No Obj: 0.421013, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.032157, Class: 0.620388, Obj: 0.152618, No Obj: 0.418000, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.365797, Class: 0.580155, Obj: 0.405649, No Obj: 0.419139, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.060909, Class: 0.557172, Obj: 0.483572, No Obj: 0.415682, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.007013, Class: 0.347598, Obj: 0.540509, No Obj: 0.415651, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.201209, Class: 0.828142, Obj: 0.693693, No Obj: 0.415555, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.022371, Class: 0.649584, Obj: 0.882760, No Obj: 0.417736, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.201747, Class: 0.540770, Obj: 0.646881, No Obj: 0.417248, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.064467, Class: 0.410362, Obj: 0.282338, No Obj: 0.419903, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.640974, Class: 0.317276, Obj: 0.339616, No Obj: 0.416252, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.519492, Class: 0.326528, Obj: 0.116964, No Obj: 0.418748, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.555019, Class: 0.117616, Obj: 0.897009, No Obj: 0.417449, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.177446, Class: 0.649450, Obj: 0.799151, No Obj: 0.419879, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.207227, Class: 0.276314, Obj: 0.153839, No Obj: 0.417738, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.092143, Class: 0.798000, Obj: 0.748511, No Obj: 0.414939, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.128002, Class: 0.628981, Obj: 0.384387, No Obj: 0.416991, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.409897, Class: 0.764864, Obj: 0.230276, No Obj: 0.417610, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.086530, Class: 0.392234, Obj: 0.120928, No Obj: 0.419022, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.048142, Class: 0.975802, Obj: 0.652649, No Obj: 0.421190, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.101375, Class: 0.878059, Obj: 0.326147, No Obj: 0.418676, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.167090, Class: 0.788277, Obj: 0.204704, No Obj: 0.420047, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.023534, Class: 0.088804, Obj: 0.382141, No Obj: 0.415770, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.748639, Class: 0.946466, Obj: 0.197455, No Obj: 0.416894, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.198095, Class: 0.720379, Obj: 0.683348, No Obj: 0.417410, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.019688, Class: 0.494002, Obj: 0.314576, No Obj: 0.415232, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.294082, Class: 0.260625, Obj: 0.048671, No Obj: 0.416391, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.193106, Class: 0.874387, Obj: 0.540703, No Obj: 0.413654, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: 0.353825, Class: 0.272610, Obj: 0.612130, No Obj: 0.414873, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.189716, Class: 0.800838, Obj: 0.183104, No Obj: 0.415868, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.175720, Class: 0.710302, Obj: 0.927522, No Obj: 0.419858, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.146877, Class: 0.298749, Obj: 0.550677, No Obj: 0.416920, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.193103, Class: 0.487473, Obj: 0.348459, No Obj: 0.418772, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.182573, Class: 0.705203, Obj: 0.620825, No Obj: 0.416707, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.223151, Class: 0.542034, Obj: 0.323748, No Obj: 0.420819, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.301030, Class: 0.506861, Obj: 0.384079, No Obj: 0.417024, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.180183, Class: 0.753883, Obj: 0.515364, No Obj: 0.415798, .5R: 0.000000, .75R: 0.000000,  count: 1
