767: 1.227820, 1.365037 avg, 0.000346 rate, 2.947507 seconds, 12272 images
768: 1.202262, 1.348759 avg, 0.000348 rate, 2.953652 seconds, 12288 images
769: 1.056391, 1.319523 avg, 0.000350 rate, 2.955263 seconds, 12304 images
770: 1.249979, 1.312568 avg, 0.000352 rate, 2.944668 seconds, 12320 images
771: 1.218884, 1.303200 avg, 0.000353 rate, 1.066072 seconds, 12336 images
772: 1.251729, 1.298053 avg, 0.000355 rate, 1.112989 seconds, 12352 images
773: 1.246524, 1.292900 avg, 0.000357 rate, 1.112845 seconds, 12368 images
774: 1.265583, 1.290168 avg, 0.000359 rate, 1.108613 seconds, 12384 images
775: 1.481337, 1.309285 avg, 0.000361 rate, 1.102326 seconds, 12400 images
776: 1.029153, 1.281272 avg, 0.000363 rate, 1.124785 seconds, 12416 images
777: 1.645573, 1.317702 avg, 0.000364 rate, 1.107256 seconds, 12432 images
778: 1.070958, 1.293028 avg, 0.000366 rate, 1.115927 seconds, 12448 images
779: 1.053855, 1.269110 avg, 0.000368 rate, 1.109038 seconds, 12464 images
780: 1.067049, 1.248904 avg, 0.000370 rate, 1.108772 seconds, 12480 images
781: 1.687712, 1.292785 avg, 0.000372 rate, 1.248967 seconds, 12496 images
782: 1.642796, 1.327786 avg, 0.000374 rate, 1.304414 seconds, 12512 images
783: 1.024311, 1.297439 avg, 0.000376 rate, 1.294660 seconds, 12528 images
784: 1.344877, 1.302182 avg, 0.000378 rate, 1.299531 seconds, 12544 images
785: 1.212271, 1.293191 avg, 0.000380 rate, 1.297741 seconds, 12560 images
786: 1.258030, 1.289675 avg, 0.000382 rate, 1.295068 seconds, 12576 images
787: 1.238028, 1.284510 avg, 0.000384 rate, 1.301232 seconds, 12592 images
788: 1.315029, 1.287562 avg, 0.000386 rate, 1.297336 seconds, 12608 images
789: 1.203209, 1.279127 avg, 0.000388 rate, 1.308662 seconds, 12624 images
790: 0.975818, 1.248796 avg, 0.000390 rate, 1.304213 seconds, 12640 images
791: 1.283012, 1.252218 avg, 0.000391 rate, 2.042519 seconds, 12656 images
792: 1.249127, 1.251909 avg, 0.000393 rate, 2.131255 seconds, 12672 images
793: 1.424299, 1.269148 avg, 0.000395 rate, 2.132341 seconds, 12688 images
794: 1.136072, 1.255840 avg, 0.000397 rate, 2.132669 seconds, 12704 images
795: 1.244092, 1.254665 avg, 0.000399 rate, 2.138246 seconds, 12720 images
796: 1.238947, 1.253093 avg, 0.000401 rate, 2.135810 seconds, 12736 images
797: 1.160667, 1.243851 avg, 0.000403 rate, 2.129938 seconds, 12752 images
798: 1.080431, 1.227509 avg, 0.000406 rate, 2.128002 seconds, 12768 images
799: 0.967524, 1.201510 avg, 0.000408 rate, 2.145355 seconds, 12784 images
800: 1.020175, 1.183377 avg, 0.000410 rate, 2.134786 seconds, 12800 images
801: 1.125742, 1.177613 avg, 0.000412 rate, 1.822038 seconds, 12816 images
802: 1.680677, 1.227920 avg, 0.000414 rate, 1.898966 seconds, 12832 images
803: 1.075048, 1.212632 avg, 0.000416 rate, 1.889127 seconds, 12848 images
804: 1.217592, 1.213128 avg, 0.000418 rate, 1.889542 seconds, 12864 images
805: 1.408672, 1.232683 avg, 0.000420 rate, 1.891064 seconds, 12880 images
806: 1.274271, 1.236842 avg, 0.000422 rate, 1.890431 seconds, 12896 images
807: 1.240224, 1.237180 avg, 0.000424 rate, 1.885859 seconds, 12912 images
808: 1.277630, 1.241225 avg, 0.000426 rate, 1.899600 seconds, 12928 images
809: 1.099236, 1.227026 avg, 0.000428 rate, 1.875399 seconds, 12944 images
810: 1.147101, 1.219033 avg, 0.000430 rate, 1.906034 seconds, 12960 images
811: 1.365745, 1.233705 avg, 0.000433 rate, 1.640718 seconds, 12976 images
812: 1.043429, 1.214677 avg, 0.000435 rate, 1.695908 seconds, 12992 images
813: 1.214799, 1.214689 avg, 0.000437 rate, 1.700090 seconds, 13008 images
814: 1.290881, 1.222308 avg, 0.000439 rate, 1.706911 seconds, 13024 images
815: 1.225274, 1.222605 avg, 0.000441 rate, 1.706152 seconds, 13040 images
816: 1.005807, 1.200925 avg, 0.000443 rate, 1.696414 seconds, 13056 images
817: 1.490982, 1.229931 avg, 0.000446 rate, 1.699399 seconds, 13072 images
818: 1.698559, 1.276794 avg, 0.000448 rate, 1.707927 seconds, 13088 images
819: 0.968098, 1.245924 avg, 0.000450 rate, 1.704423 seconds, 13104 images
820: 1.134977, 1.234829 avg, 0.000452 rate, 1.703976 seconds, 13120 images
821: 1.324430, 1.243789 avg, 0.000454 rate, 2.226760 seconds, 13136 images
822: 1.247920, 1.244202 avg, 0.000457 rate, 2.301028 seconds, 13152 images
823: 0.968920, 1.216674 avg, 0.000459 rate, 2.314446 seconds, 13168 images
824: 1.245435, 1.219550 avg, 0.000461 rate, 2.314860 seconds, 13184 images
825: 1.697060, 1.267301 avg, 0.000463 rate, 2.305748 seconds, 13200 images
826: 1.478378, 1.288409 avg, 0.000466 rate, 2.301473 seconds, 13216 images
827: 1.308232, 1.290391 avg, 0.000468 rate, 2.328373 seconds, 13232 images
828: 1.114744, 1.272827 avg, 0.000470 rate, 2.301093 seconds, 13248 images
829: 1.158100, 1.261354 avg, 0.000472 rate, 2.306854 seconds, 13264 images
830: 1.175930, 1.252812 avg, 0.000475 rate, 2.309588 seconds, 13280 images
831: 1.110473, 1.238578 avg, 0.000477 rate, 2.064323 seconds, 13296 images
832: 1.105349, 1.225255 avg, 0.000479 rate, 2.134274 seconds, 13312 images
833: 1.941297, 1.296859 avg, 0.000481 rate, 2.132627 seconds, 13328 images
834: 1.331656, 1.300339 avg, 0.000484 rate, 2.127275 seconds, 13344 images
835: 1.239359, 1.294241 avg, 0.000486 rate, 2.136335 seconds, 13360 images
836: 1.131874, 1.278004 avg, 0.000488 rate, 2.135053 seconds, 13376 images
837: 1.088460, 1.259050 avg, 0.000491 rate, 2.128157 seconds, 13392 images
838: 1.248900, 1.258035 avg, 0.000493 rate, 2.128634 seconds, 13408 images
839: 1.238780, 1.256109 avg, 0.000496 rate, 2.132282 seconds, 13424 images
840: 1.195883, 1.250087 avg, 0.000498 rate, 2.143535 seconds, 13440 images
841: 1.266724, 1.251750 avg, 0.000500 rate, 3.132549 seconds, 13456 images
842: 1.300583, 1.256634 avg, 0.000503 rate, 3.261016 seconds, 13472 images
843: 1.215523, 1.252523 avg, 0.000505 rate, 3.254107 seconds, 13488 images
844: 1.136758, 1.240946 avg, 0.000507 rate, 3.273389 seconds, 13504 images
845: 1.290796, 1.245931 avg, 0.000510 rate, 3.264377 seconds, 13520 images
846: 1.266296, 1.247968 avg, 0.000512 rate, 3.251151 seconds, 13536 images
847: 1.341904, 1.257361 avg, 0.000515 rate, 3.250167 seconds, 13552 images
848: 1.107288, 1.242354 avg, 0.000517 rate, 3.275177 seconds, 13568 images
849: 1.480047, 1.266123 avg, 0.000520 rate, 3.259316 seconds, 13584 images
850: 1.027004, 1.242211 avg, 0.000522 rate, 3.249745 seconds, 13600 images
851: 1.211248, 1.239115 avg, 0.000524 rate, 2.840683 seconds, 13616 images
852: 1.020389, 1.217242 avg, 0.000527 rate, 2.952739 seconds, 13632 images
853: 1.112444, 1.206763 avg, 0.000529 rate, 2.956836 seconds, 13648 images
854: 1.000047, 1.186091 avg, 0.000532 rate, 2.948424 seconds, 13664 images
855: 1.073140, 1.174796 avg, 0.000534 rate, 2.939686 seconds, 13680 images
856: 1.015311, 1.158847 avg, 0.000537 rate, 2.966552 seconds, 13696 images
857: 1.261792, 1.169142 avg, 0.000539 rate, 2.952076 seconds, 13712 images
858: 1.391192, 1.191347 avg, 0.000542 rate, 2.953455 seconds, 13728 images
859: 1.550811, 1.227293 avg, 0.000544 rate, 2.939799 seconds, 13744 images
860: 1.074652, 1.212029 avg, 0.000547 rate, 2.954607 seconds, 13760 images
861: 1.542221, 1.245048 avg, 0.000550 rate, 1.255194 seconds, 13776 images
862: 1.171543, 1.237698 avg, 0.000552 rate, 1.294120 seconds, 13792 images
863: 1.328601, 1.246788 avg, 0.000555 rate, 1.293409 seconds, 13808 images
864: 1.584105, 1.280520 avg, 0.000557 rate, 1.296441 seconds, 13824 images
865: 1.484324, 1.300900 avg, 0.000560 rate, 1.296720 seconds, 13840 images
866: 1.368931, 1.307703 avg, 0.000562 rate, 1.305603 seconds, 13856 images
867: 1.183636, 1.295297 avg, 0.000565 rate, 1.295617 seconds, 13872 images
868: 1.188401, 1.284607 avg, 0.000568 rate, 1.310265 seconds, 13888 images
869: 2.037261, 1.359872 avg, 0.000570 rate, 1.303805 seconds, 13904 images
870: 1.276662, 1.351551 avg, 0.000573 rate, 1.308380 seconds, 13920 images
871: 1.103657, 1.326762 avg, 0.000576 rate, 1.251352 seconds, 13936 images
872: 1.343070, 1.328393 avg, 0.000578 rate, 1.291846 seconds, 13952 images
873: 1.078275, 1.303381 avg, 0.000581 rate, 1.296479 seconds, 13968 images
874: 1.805036, 1.353547 avg, 0.000584 rate, 1.305459 seconds, 13984 images
875: 1.470327, 1.365225 avg, 0.000586 rate, 1.299261 seconds, 14000 images
876: 1.363345, 1.365037 avg, 0.000589 rate, 1.298915 seconds, 14016 images
877: 1.376341, 1.366167 avg, 0.000592 rate, 1.306213 seconds, 14032 images
878: 1.509653, 1.380516 avg, 0.000594 rate, 1.306684 seconds, 14048 images
879: 1.681976, 1.410662 avg, 0.000597 rate, 1.298599 seconds, 14064 images
880: 1.310505, 1.400646 avg, 0.000600 rate, 1.302281 seconds, 14080 images
881: 1.156702, 1.376252 avg, 0.000602 rate, 1.816714 seconds, 14096 images
882: 1.296221, 1.368249 avg, 0.000605 rate, 1.890476 seconds, 14112 images
883: 1.178654, 1.349289 avg, 0.000608 rate, 1.897460 seconds, 14128 images
884: 1.487213, 1.363082 avg, 0.000611 rate, 1.889266 seconds, 14144 images
885: 1.059081, 1.332682 avg, 0.000613 rate, 1.894350 seconds, 14160 images
886: 1.093506, 1.308764 avg, 0.000616 rate, 1.881459 seconds, 14176 images
887: 1.560876, 1.333975 avg, 0.000619 rate, 1.890102 seconds, 14192 images
888: 1.161227, 1.316700 avg, 0.000622 rate, 1.904028 seconds, 14208 images
889: 1.304972, 1.315528 avg, 0.000625 rate, 1.888937 seconds, 14224 images
890: 1.372611, 1.321236 avg, 0.000627 rate, 1.885577 seconds, 14240 images
891: 1.299848, 1.319097 avg, 0.000630 rate, 3.140374 seconds, 14256 images
892: 1.428362, 1.330024 avg, 0.000633 rate, 3.265809 seconds, 14272 images
893: 1.262470, 1.323268 avg, 0.000636 rate, 3.269008 seconds, 14288 images
894: 1.327906, 1.323732 avg, 0.000639 rate, 3.252891 seconds, 14304 images
895: 1.415169, 1.332876 avg, 0.000642 rate, 3.254815 seconds, 14320 images
896: 1.420949, 1.341683 avg, 0.000645 rate, 3.272329 seconds, 14336 images
897: 1.254139, 1.332929 avg, 0.000647 rate, 3.273912 seconds, 14352 images
898: 1.357167, 1.335352 avg, 0.000650 rate, 3.247806 seconds, 14368 images
899: 1.348646, 1.336682 avg, 0.000653 rate, 3.252631 seconds, 14384 images
900: 1.084367, 1.311450 avg, 0.000656 rate, 3.265713 seconds, 14400 images
901: 1.262186, 1.306524 avg, 0.000659 rate, 1.436177 seconds, 14416 images
902: 1.346059, 1.310477 avg, 0.000662 rate, 1.482273 seconds, 14432 images
903: 1.350832, 1.314513 avg, 0.000665 rate, 1.479294 seconds, 14448 images
904: 1.148070, 1.297868 avg, 0.000668 rate, 1.490514 seconds, 14464 images
905: 1.259633, 1.294045 avg, 0.000671 rate, 1.489916 seconds, 14480 images
906: 1.052337, 1.269874 avg, 0.000674 rate, 1.485386 seconds, 14496 images
907: 1.103867, 1.253273 avg, 0.000677 rate, 1.482774 seconds, 14512 images
908: 1.453298, 1.273276 avg, 0.000680 rate, 1.486922 seconds, 14528 images
909: 1.686912, 1.314639 avg, 0.000683 rate, 1.494573 seconds, 14544 images
910: 1.125006, 1.295676 avg, 0.000686 rate, 1.482448 seconds, 14560 images
911: 1.055424, 1.271651 avg, 0.000689 rate, 1.431030 seconds, 14576 images
912: 1.279130, 1.272399 avg, 0.000692 rate, 1.481266 seconds, 14592 images
913: 1.390402, 1.284199 avg, 0.000695 rate, 1.485272 seconds, 14608 images
914: 1.334346, 1.289214 avg, 0.000698 rate, 1.502040 seconds, 14624 images
915: 1.427302, 1.303023 avg, 0.000701 rate, 1.488043 seconds, 14640 images
916: 1.394104, 1.312131 avg, 0.000704 rate, 1.485426 seconds, 14656 images
917: 1.181457, 1.299063 avg, 0.000707 rate, 1.483701 seconds, 14672 images
918: 1.079872, 1.277144 avg, 0.000710 rate, 1.481867 seconds, 14688 images
919: 1.255612, 1.274991 avg, 0.000713 rate, 1.489300 seconds, 14704 images
920: 1.267160, 1.274208 avg, 0.000716 rate, 1.480332 seconds, 14720 images
921: 1.626651, 1.309452 avg, 0.000720 rate, 2.842007 seconds, 14736 images
922: 1.591360, 1.337643 avg, 0.000723 rate, 2.942394 seconds, 14752 images
923: 1.428282, 1.346707 avg, 0.000726 rate, 2.956039 seconds, 14768 images
924: 0.985757, 1.310612 avg, 0.000729 rate, 2.947778 seconds, 14784 images
925: 1.348670, 1.314418 avg, 0.000732 rate, 2.947856 seconds, 14800 images
926: 1.463197, 1.329296 avg, 0.000735 rate, 2.946857 seconds, 14816 images
927: 1.115896, 1.307956 avg, 0.000738 rate, 2.945843 seconds, 14832 images
928: 1.115228, 1.288683 avg, 0.000742 rate, 2.961317 seconds, 14848 images
929: 1.423402, 1.302155 avg, 0.000745 rate, 2.961055 seconds, 14864 images
930: 1.126756, 1.284615 avg, 0.000748 rate, 2.952243 seconds, 14880 images
931: 1.289411, 1.285095 avg, 0.000751 rate, 3.119404 seconds, 14896 images
932: 1.243360, 1.280921 avg, 0.000755 rate, 3.238828 seconds, 14912 images
933: 1.308267, 1.283656 avg, 0.000758 rate, 3.254758 seconds, 14928 images
934: 1.361656, 1.291456 avg, 0.000761 rate, 3.258789 seconds, 14944 images
935: 1.367285, 1.299039 avg, 0.000764 rate, 3.258971 seconds, 14960 images
936: 1.226908, 1.291826 avg, 0.000768 rate, 3.250516 seconds, 14976 images
937: 1.912597, 1.353903 avg, 0.000771 rate, 3.268254 seconds, 14992 images
938: 1.309853, 1.349498 avg, 0.000774 rate, 3.261481 seconds, 15008 images
939: 1.294605, 1.344008 avg, 0.000777 rate, 3.263340 seconds, 15024 images
940: 1.237681, 1.333376 avg, 0.000781 rate, 3.247886 seconds, 15040 images
941: 1.566466, 1.356685 avg, 0.000784 rate, 1.441262 seconds, 15056 images
942: 1.395870, 1.360603 avg, 0.000787 rate, 1.481469 seconds, 15072 images
943: 1.132836, 1.337826 avg, 0.000791 rate, 1.490524 seconds, 15088 images
944: 1.161883, 1.320232 avg, 0.000794 rate, 1.481139 seconds, 15104 images
945: 1.063827, 1.294592 avg, 0.000797 rate, 1.488006 seconds, 15120 images
946: 1.299190, 1.295051 avg, 0.000801 rate, 1.481968 seconds, 15136 images
947: 1.483852, 1.313931 avg, 0.000804 rate, 1.482581 seconds, 15152 images
948: 1.309563, 1.313495 avg, 0.000808 rate, 1.488070 seconds, 15168 images
949: 1.447867, 1.326932 avg, 0.000811 rate, 1.495407 seconds, 15184 images
950: 1.472605, 1.341499 avg, 0.000815 rate, 1.490842 seconds, 15200 images
951: 1.474514, 1.354801 avg, 0.000818 rate, 1.250993 seconds, 15216 images
952: 0.951645, 1.314485 avg, 0.000821 rate, 1.318378 seconds, 15232 images
953: 1.378222, 1.320859 avg, 0.000825 rate, 1.292376 seconds, 15248 images
954: 1.193595, 1.308132 avg, 0.000828 rate, 1.307017 seconds, 15264 images
955: 1.235059, 1.300825 avg, 0.000832 rate, 1.291583 seconds, 15280 images
956: 1.128907, 1.283633 avg, 0.000835 rate, 1.302640 seconds, 15296 images
957: 1.057515, 1.261021 avg, 0.000839 rate, 1.294422 seconds, 15312 images
958: 1.150690, 1.249988 avg, 0.000842 rate, 1.295305 seconds, 15328 images
959: 1.198180, 1.244807 avg, 0.000846 rate, 1.295351 seconds, 15344 images
960: 1.176699, 1.237997 avg, 0.000849 rate, 1.308552 seconds, 15360 images
961: 1.324276, 1.246624 avg, 0.000853 rate, 2.222035 seconds, 15376 images
962: 1.193302, 1.241292 avg, 0.000856 rate, 2.298401 seconds, 15392 images
963: 1.217332, 1.238896 avg, 0.000860 rate, 2.303189 seconds, 15408 images
964: 1.028380, 1.217845 avg, 0.000864 rate, 2.307477 seconds, 15424 images
965: 1.407123, 1.236773 avg, 0.000867 rate, 2.310007 seconds, 15440 images
966: 1.041632, 1.217258 avg, 0.000871 rate, 2.321671 seconds, 15456 images
967: 1.226918, 1.218224 avg, 0.000874 rate, 2.306904 seconds, 15472 images
968: 1.237320, 1.220134 avg, 0.000878 rate, 2.293777 seconds, 15488 images
969: 1.260566, 1.224177 avg, 0.000882 rate, 2.309948 seconds, 15504 images
970: 1.238545, 1.225614 avg, 0.000885 rate, 2.310143 seconds, 15520 images
971: 1.082943, 1.211347 avg, 0.000889 rate, 1.437831 seconds, 15536 images
972: 1.283998, 1.218612 avg, 0.000893 rate, 1.484201 seconds, 15552 images
973: 1.160190, 1.212770 avg, 0.000896 rate, 1.491191 seconds, 15568 images
974: 1.375583, 1.229051 avg, 0.000900 rate, 1.501091 seconds, 15584 images
975: 1.494413, 1.255587 avg, 0.000904 rate, 1.479902 seconds, 15600 images
976: 1.376548, 1.267683 avg, 0.000907 rate, 1.480145 seconds, 15616 images
977: 1.165117, 1.257427 avg, 0.000911 rate, 1.477251 seconds, 15632 images
978: 1.496770, 1.281361 avg, 0.000915 rate, 1.483889 seconds, 15648 images
979: 1.036238, 1.256849 avg, 0.000919 rate, 1.486248 seconds, 15664 images
980: 1.167404, 1.247904 avg, 0.000922 rate, 1.481676 seconds, 15680 images
981: 1.340488, 1.257163 avg, 0.000926 rate, 1.433276 seconds, 15696 images
982: 1.399444, 1.271391 avg, 0.000930 rate, 1.476577 seconds, 15712 images
983: 1.360670, 1.280319 avg, 0.000934 rate, 1.484916 seconds, 15728 images
984: 1.133044, 1.265591 avg, 0.000938 rate, 1.482733 seconds, 15744 images
985: 1.395235, 1.278556 avg, 0.000941 rate, 1.487611 seconds, 15760 images
986: 1.333919, 1.284092 avg, 0.000945 rate, 1.489218 seconds, 15776 images
987: 1.301248, 1.285808 avg, 0.000949 rate, 1.487601 seconds, 15792 images
988: 1.140077, 1.271235 avg, 0.000953 rate, 1.490102 seconds, 15808 images
989: 1.115785, 1.255690 avg, 0.000957 rate, 1.486597 seconds, 15824 images
990: 1.280056, 1.258126 avg, 0.000961 rate, 1.488922 seconds, 15840 images
991: 1.284880, 1.260802 avg, 0.000964 rate, 1.254204 seconds, 15856 images
992: 1.366302, 1.271352 avg, 0.000968 rate, 1.304184 seconds, 15872 images
993: 1.114826, 1.255699 avg, 0.000972 rate, 1.300744 seconds, 15888 images
994: 1.240869, 1.254216 avg, 0.000976 rate, 1.312523 seconds, 15904 images
995: 1.483197, 1.277114 avg, 0.000980 rate, 1.289711 seconds, 15920 images
996: 1.340010, 1.283404 avg, 0.000984 rate, 1.301396 seconds, 15936 images
997: 1.428082, 1.297871 avg, 0.000988 rate, 1.302287 seconds, 15952 images
998: 1.089323, 1.277017 avg, 0.000992 rate, 1.302213 seconds, 15968 images
999: 1.452950, 1.294610 avg, 0.000996 rate, 1.294344 seconds, 15984 images
1000: 1.201053, 1.285254 avg, 0.001000 rate, 1.308209 seconds, 16000 images
1001: 1.434317, 1.300161 avg, 0.001000 rate, 1.071843 seconds, 16016 images
1002: 1.247221, 1.294867 avg, 0.001000 rate, 1.110317 seconds, 16032 images
1003: 1.773480, 1.342728 avg, 0.001000 rate, 1.112985 seconds, 16048 images
1004: 1.255218, 1.333977 avg, 0.001000 rate, 1.111814 seconds, 16064 images
1005: 1.334028, 1.333982 avg, 0.001000 rate, 1.120521 seconds, 16080 images
1006: 1.214930, 1.322077 avg, 0.001000 rate, 1.112890 seconds, 16096 images
1007: 1.497528, 1.339622 avg, 0.001000 rate, 1.111405 seconds, 16112 images
1008: 1.249901, 1.330650 avg, 0.001000 rate, 1.111605 seconds, 16128 images
1009: 1.068239, 1.304409 avg, 0.001000 rate, 1.111133 seconds, 16144 images
1010: 1.146491, 1.288617 avg, 0.001000 rate, 1.106328 seconds, 16160 images
1011: 1.212837, 1.281039 avg, 0.001000 rate, 2.050110 seconds, 16176 images
1012: 1.184377, 1.271373 avg, 0.001000 rate, 2.134324 seconds, 16192 images
1013: 1.308664, 1.275102 avg, 0.001000 rate, 2.131510 seconds, 16208 images
1014: 1.287462, 1.276338 avg, 0.001000 rate, 2.128369 seconds, 16224 images
1015: 1.020869, 1.250791 avg, 0.001000 rate, 2.136290 seconds, 16240 images
1016: 1.434341, 1.269146 avg, 0.001000 rate, 2.125396 seconds, 16256 images
1017: 1.283315, 1.270563 avg, 0.001000 rate, 2.133811 seconds, 16272 images
1018: 1.274311, 1.270938 avg, 0.001000 rate, 2.125121 seconds, 16288 images
1019: 1.180259, 1.261870 avg, 0.001000 rate, 2.133901 seconds, 16304 images
1020: 1.435355, 1.279218 avg, 0.001000 rate, 2.141738 seconds, 16320 images
1021: 1.334484, 1.284745 avg, 0.001000 rate, 3.123384 seconds, 16336 images
1022: 1.324091, 1.288680 avg, 0.001000 rate, 3.255250 seconds, 16352 images
1023: 1.102008, 1.270012 avg, 0.001000 rate, 3.263155 seconds, 16368 images
1024: 1.251030, 1.268114 avg, 0.001000 rate, 3.267612 seconds, 16384 images
1025: 1.344637, 1.275766 avg, 0.001000 rate, 3.266570 seconds, 16400 images
1026: 1.306765, 1.278866 avg, 0.001000 rate, 3.255904 seconds, 16416 images
1027: 1.725286, 1.323508 avg, 0.001000 rate, 3.258763 seconds, 16432 images
1028: 1.141921, 1.305350 avg, 0.001000 rate, 3.267376 seconds, 16448 images
1029: 1.408277, 1.315642 avg, 0.001000 rate, 3.263216 seconds, 16464 images
1030: 1.015509, 1.285629 avg, 0.001000 rate, 3.251956 seconds, 16480 images
1031: 1.205630, 1.277629 avg, 0.001000 rate, 2.224296 seconds, 16496 images
1032: 1.027215, 1.252588 avg, 0.001000 rate, 2.316098 seconds, 16512 images
1033: 1.040524, 1.231381 avg, 0.001000 rate, 2.313070 seconds, 16528 images
1034: 1.200826, 1.228326 avg, 0.001000 rate, 2.308420 seconds, 16544 images
1035: 1.263840, 1.231877 avg, 0.001000 rate, 2.307738 seconds, 16560 images
1036: 1.281640, 1.236853 avg, 0.001000 rate, 2.311670 seconds, 16576 images
1037: 1.122848, 1.225453 avg, 0.001000 rate, 2.312175 seconds, 16592 images
1038: 1.144816, 1.217389 avg, 0.001000 rate, 2.313151 seconds, 16608 images
1039: 1.125049, 1.208155 avg, 0.001000 rate, 2.307107 seconds, 16624 images
1040: 1.134992, 1.200839 avg, 0.001000 rate, 2.310259 seconds, 16640 images
1041: 1.425968, 1.223352 avg, 0.001000 rate, 1.433109 seconds, 16656 images
1042: 1.700340, 1.271051 avg, 0.001000 rate, 1.486479 seconds, 16672 images
1043: 1.354349, 1.279381 avg, 0.001000 rate, 1.479226 seconds, 16688 images
1044: 1.365234, 1.287966 avg, 0.001000 rate, 1.477590 seconds, 16704 images
1045: 1.079285, 1.267098 avg, 0.001000 rate, 1.487093 seconds, 16720 images
1046: 1.111890, 1.251577 avg, 0.001000 rate, 1.487810 seconds, 16736 images
1047: 1.246164, 1.251036 avg, 0.001000 rate, 1.482324 seconds, 16752 images
1048: 1.431872, 1.269119 avg, 0.001000 rate, 1.487741 seconds, 16768 images
1049: 1.420835, 1.284291 avg, 0.001000 rate, 1.488423 seconds, 16784 images
1050: 1.289766, 1.284838 avg, 0.001000 rate, 1.498272 seconds, 16800 images
1051: 1.242541, 1.280609 avg, 0.001000 rate, 2.831417 seconds, 16816 images
1052: 1.153068, 1.267854 avg, 0.001000 rate, 2.950115 seconds, 16832 images
1053: 1.086162, 1.249685 avg, 0.001000 rate, 2.959265 seconds, 16848 images
1054: 1.126951, 1.237412 avg, 0.001000 rate, 2.956032 seconds, 16864 images
1055: 1.249116, 1.238582 avg, 0.001000 rate, 2.947348 seconds, 16880 images
1056: 1.303859, 1.245110 avg, 0.001000 rate, 2.944358 seconds, 16896 images
1057: 1.081393, 1.228738 avg, 0.001000 rate, 2.954634 seconds, 16912 images
1058: 1.071311, 1.212995 avg, 0.001000 rate, 2.951553 seconds, 16928 images
1059: 1.196744, 1.211370 avg, 0.001000 rate, 2.946620 seconds, 16944 images
1060: 1.271796, 1.217413 avg, 0.001000 rate, 2.940507 seconds, 16960 images
1061: 0.979517, 1.193623 avg, 0.001000 rate, 1.818716 seconds, 16976 images
1062: 1.234049, 1.197666 avg, 0.001000 rate, 1.898408 seconds, 16992 images
1063: 1.361002, 1.213999 avg, 0.001000 rate, 1.899034 seconds, 17008 images
1064: 1.131494, 1.205749 avg, 0.001000 rate, 1.881308 seconds, 17024 images
1065: 1.161052, 1.201279 avg, 0.001000 rate, 1.883417 seconds, 17040 images
1066: 1.062851, 1.187436 avg, 0.001000 rate, 1.891100 seconds, 17056 images
1067: 1.050274, 1.173720 avg, 0.001000 rate, 1.893682 seconds, 17072 images
1068: 1.129131, 1.169261 avg, 0.001000 rate, 1.882310 seconds, 17088 images
1069: 1.440283, 1.196363 avg, 0.001000 rate, 1.894776 seconds, 17104 images
1070: 1.095750, 1.186302 avg, 0.001000 rate, 1.886995 seconds, 17120 images
1071: 1.353424, 1.203014 avg, 0.001000 rate, 2.057766 seconds, 17136 images
1072: 1.215764, 1.204289 avg, 0.001000 rate, 2.124543 seconds, 17152 images
1073: 1.584300, 1.242290 avg, 0.001000 rate, 2.135787 seconds, 17168 images
1074: 1.385650, 1.256626 avg, 0.001000 rate, 2.124961 seconds, 17184 images
1075: 1.134790, 1.244443 avg, 0.001000 rate, 2.129084 seconds, 17200 images
1076: 1.005555, 1.220554 avg, 0.001000 rate, 2.126203 seconds, 17216 images
1077: 1.163419, 1.214840 avg, 0.001000 rate, 2.142334 seconds, 17232 images
1078: 1.357000, 1.229056 avg, 0.001000 rate, 2.136202 seconds, 17248 images
1079: 1.095633, 1.215714 avg, 0.001000 rate, 2.129767 seconds, 17264 images
1080: 1.224583, 1.216601 avg, 0.001000 rate, 2.126350 seconds, 17280 images
1081: 1.045928, 1.199534 avg, 0.001000 rate, 1.633234 seconds, 17296 images
1082: 1.118943, 1.191475 avg, 0.001000 rate, 1.710162 seconds, 17312 images
1083: 0.870267, 1.159354 avg, 0.001000 rate, 1.703536 seconds, 17328 images
1084: 1.056606, 1.149079 avg, 0.001000 rate, 1.709708 seconds, 17344 images
1085: 1.305469, 1.164718 avg, 0.001000 rate, 1.710270 seconds, 17360 images
1086: 1.215990, 1.169845 avg, 0.001000 rate, 1.708058 seconds, 17376 images
1087: 0.951536, 1.148014 avg, 0.001000 rate, 1.698037 seconds, 17392 images
1088: 1.268705, 1.160084 avg, 0.001000 rate, 1.703915 seconds, 17408 images
1089: 1.259093, 1.169985 avg, 0.001000 rate, 1.700454 seconds, 17424 images
1090: 1.328502, 1.185836 avg, 0.001000 rate, 1.711127 seconds, 17440 images
1091: 1.224380, 1.189691 avg, 0.001000 rate, 2.836328 seconds, 17456 images
1092: 1.017228, 1.172444 avg, 0.001000 rate, 2.941630 seconds, 17472 images
1093: 1.088491, 1.164049 avg, 0.001000 rate, 2.949493 seconds, 17488 images
1094: 1.005692, 1.148213 avg, 0.001000 rate, 2.965190 seconds, 17504 images
1095: 1.133570, 1.146749 avg, 0.001000 rate, 2.941129 seconds, 17520 images
1096: 1.585655, 1.190639 avg, 0.001000 rate, 2.939717 seconds, 17536 images
1097: 1.185295, 1.190105 avg, 0.001000 rate, 2.954464 seconds, 17552 images
